overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,category
1.0,True,"04 30, 2018",A2UM2UI2KVHG64,B001OHV1H4,{'Size:': ' Shampoo'},Lorie B.,Worst shampoo Ive ever used.  Was mostly water.  I could not get a good lather.  Hair never felt clean after use.  I cannot understand why so many good reviews.  Will not buy again!,Worst shampoo Ive ever used,1525046400,,,all_beauty
1.0,True,"03 6, 2018",A3JQUR31CLU4VK,B000URXP6E,{'Size:': ' 8.5oz'},leeraz,Wow I was totally hyped to try this shower gel. According to the rate and review I thought this would be awesome. However I received the package all torn up and the bottle itself had no seal. Very disappointed,According to the rate and review I thought this would be awesome. However I received the package all torn up ...,1520294400,,,all_beauty
1.0,True,"05 12, 2018",A25DAQQXXA356R,B0012Y0ZG2,{'Size:': ' 8.5oz'},Amazon Customer,"I really like that this product is paraben-free, but the execution falls flat on its face. The bottle is tiny for the price. Money-to-value ratio is terrible. To add to that, the actual product itself is very thin and feels watered-down. To be fair, that may be the lack of additives, but it leads to over-use of the gel to get adequate coverage and actually feel clean after using it. To top it off, it really doesn't smell very good, either.",I really like that this product is paraben-free,1526083200,,,all_beauty
1.0,True,"05 7, 2018",A24W4W9E62FZP2,B0012Y0ZG2,{'Size:': ' Small'},Reb,No change my scalp still itches like crazy. It doesnt lather at all so its very hard to move around the hair and scalp. It does smell good and my hair feels clean.,No change my scalp still itches like crazy. It doesnt lather at all so its ...,1525651200,,,all_beauty
1.0,True,"04 13, 2018",A2M1OW141Y5WSN,B0012Y0ZG2,{'Size:': ' Small'},Vinny,"Selenium appeared in my search results when I was looking for an organic anti-dandruff shampoo. I was super excited to see the 5 star review. I have been struggling with dandruff for past 6 years and I was really hoping this will make a difference, atleast keep the dandruff at bay for 2 days followed by a shampoo wash with Selenium. But unfortunately, it hardly keeps dandruff at bay. And to make it worse, it makes your hair super dry.",I was super excited to see the 5 star review,1523577600,2,,all_beauty
1.0,True,"04 6, 2018",A1J7I5095JBHH,B0012Y0ZG2,{'Size:': ' Small'},Nicolette,"This really dries out my hair and makes it feel even thinner than it already is. The smell is nice, but consistency is pretty much water. I honestly think most of the reviews are false ","The smell is nice, but consistency is pretty much water",1522972800,2,,all_beauty
1.0,True,"05 3, 2018",AEL1DK2OJ41ZZ,B0012Y0ZG2,{'Size:': ' Small'},Amazon Customer,Made dandruff worse and irritated rest of skin,One Star,1525305600,,,all_beauty
1.0,True,"08 18, 2013",A3J034YH7UG4KT,B0000530HU,"{'Size:': ' 7.0 oz', 'Flavor:': ' Classic Ice Blue'}",Adam,I bought this to smell nice after I shave.  When I put it on I smelled awful.  I am 19 and I smelled like a grandmother with too much perfume.,Smells awful,1376784000,,,all_beauty
1.0,True,"04 4, 2018",A1WWZ1NKXLFYNG,B0012Y0ZG2,{'Size:': ' Small'},v,I really like using organic products and this product had awesome reviews. Ive been seeing a dermatologist for my psoriasis and received a much of topical cream and even steroid injections. So I wanted to go more oganic. It still didn't work and Ive used the whole bottle. It didn't even help improve it any bit. Im sure this may work for someone else but it didn't for me.,It didn't work for my psoriasis,1522800000,4,,all_beauty
1.0,True,"05 6, 2018",AYKOSAJTP5AVS,B0012Y0ZG2,{'Size:': ' Small'},Senthil Kumar M,"It dries my hair, doesnt help to reduce dandruff. I have to use very less shampoo nevertheless it dries.. don't know how this got higher ratings","Dries my hair, doesnt help to reduce dandruff. ...",1525564800,,,all_beauty
1.0,True,"03 20, 2018",A1DFI14L1LBOPJ,B0012Y0ZG2,{'Size:': ' Small'},PrimeTime,"The shampoo is very watery, and I did not see too much of a difference in my dandruff.",Meh,1521504000,,,all_beauty
1.0,True,"08 18, 2013",A3J034YH7UG4KT,B019809F9Y,{'Size:': ' 7 Ounce'},Adam,Electric razors don't get a closer shave than standards ones so I got this.  This did not do the trick just smells bad.,Doesnt get a closer shave,1376784000,,,all_beauty
1.0,True,"04 20, 2018",AABWJ79OLTS38,B0012Y0ZG2,{'Size:': ' 8.5oz'},ChickenNugget,"I was expecting a gel that would lather up nicely, this is a very thin/water like liquid.  It smells good but the bottle will be gone in 2 weeks because of how thin it is.  I haven't used much, maybe I can return it.","I was expecting a gel that would lather up nicely, this is a very thin/water like liquid",1524182400,,,all_beauty
1.0,True,"04 30, 2018",A2UM2UI2KVHG64,B0012Y0ZG2,{'Size:': ' Small'},Lorie B.,Worst shampoo Ive ever used.  Was mostly water.  I could not get a good lather.  Hair never felt clean after use.  I cannot understand why so many good reviews.  Will not buy again!,Worst shampoo Ive ever used,1525046400,,,all_beauty
1.0,True,"04 2, 2018",A1ZM06J2A5XGHY,B001OHV1H4,{'Size:': ' Shampoo'},Amazon Customer,Skin did not improve. Felt like using scented water.,Dont buy,1522627200,,,all_beauty
1.0,True,"03 20, 2018",A1DFI14L1LBOPJ,B0012Y0ZG2,{'Size:': ' Small'},PrimeTime,"The shampoo is very watery, and I did not see too much of a difference in my dandruff.",Meh,1521504000,,,all_beauty
1.0,True,"03 27, 2018",A2TU781PWGS09X,B019V2KYZS,,Amazon Customer,Doesnt smell,Two Stars,1522108800,,,all_beauty
1.0,True,"04 20, 2018",AABWJ79OLTS38,B0012Y0ZG2,{'Size:': ' 8.5oz'},ChickenNugget,"I was expecting a gel that would lather up nicely, this is a very thin/water like liquid.  It smells good but the bottle will be gone in 2 weeks because of how thin it is.  I haven't used much, maybe I can return it.","I was expecting a gel that would lather up nicely, this is a very thin/water like liquid",1524182400,,,all_beauty
1.0,True,"04 1, 2018",A18HENNBJ25817,B0009RF9DW,{'Size:': ' 8.5oz'},Zhenyu Hong,the smell is bad and totally not natural for me,One Star,1522540800,,,all_beauty
1.0,True,"05 12, 2018",A25DAQQXXA356R,B0012Y0ZG2,{'Size:': ' 8.5oz'},Amazon Customer,"I really like that this product is paraben-free, but the execution falls flat on its face. The bottle is tiny for the price. Money-to-value ratio is terrible. To add to that, the actual product itself is very thin and feels watered-down. To be fair, that may be the lack of additives, but it leads to over-use of the gel to get adequate coverage and actually feel clean after using it. To top it off, it really doesn't smell very good, either.",I really like that this product is paraben-free,1526083200,,,all_beauty
1.0,True,"05 3, 2018",AEL1DK2OJ41ZZ,B0012Y0ZG2,{'Size:': ' Small'},Amazon Customer,Made dandruff worse and irritated rest of skin,One Star,1525305600,,,all_beauty
1.0,True,"08 18, 2013",A3J034YH7UG4KT,B000FTYALG,"{'Size:': ' 7.0 oz', 'Flavor:': ' Classic Ice Blue'}",Adam,I bought this to smell nice after I shave.  When I put it on I smelled awful.  I am 19 and I smelled like a grandmother with too much perfume.,Smells awful,1376784000,,,all_beauty
1.0,True,"04 13, 2018",A2M1OW141Y5WSN,B00006L9LC,{'Size:': ' Small'},Vinny,"Selenium appeared in my search results when I was looking for an organic anti-dandruff shampoo. I was super excited to see the 5 star review. I have been struggling with dandruff for past 6 years and I was really hoping this will make a difference, atleast keep the dandruff at bay for 2 days followed by a shampoo wash with Selenium. But unfortunately, it hardly keeps dandruff at bay. And to make it worse, it makes your hair super dry.",I was super excited to see the 5 star review,1523577600,2,,all_beauty
1.0,True,"05 16, 2018",A3W3YT08F94PO7,B00006L9LC,{'Size:': ' Small'},CRM,"The shampoo has the consistency of water, so you won't be able to hold enough in your hand to get it on your head.  Very disappointed!",DON'T BUY!  TOO WATERY!,1526428800,,,all_beauty
1.0,True,"05 7, 2018",A24W4W9E62FZP2,B001OHV1H4,{'Size:': ' Shampoo'},Reb,No change my scalp still itches like crazy. It doesnt lather at all so its very hard to move around the hair and scalp. It does smell good and my hair feels clean.,No change my scalp still itches like crazy. It doesnt lather at all so its ...,1525651200,,,all_beauty
1.0,True,"03 20, 2018",A1DFI14L1LBOPJ,B0012Y0ZG2,{'Size:': ' Small'},PrimeTime,"The shampoo is very watery, and I did not see too much of a difference in my dandruff.",Meh,1521504000,,,all_beauty
1.0,True,"03 28, 2018",A28F08XFZRKIH5,B0012Y0ZG2,{'Size:': ' 8.5oz'},Amazon Customer,No seal on bottle. Extremely runny. Like water. Seams tampered with.,Not sealed!,1522195200,,,all_beauty
1.0,True,"03 13, 2018",A1WGC9NCI09T3D,B000URXP6E,{'Size:': ' Small'},ESR,"This product is a scam!  Not only does it have the consistency of water, but you need a tremendous amount for it to foam, as suggested in the instructions.  I have a shaved head and can see going through this bottle in a week or two at this pace.  To make matters worse, the my short hair was sticking up as if I had been electrocuted!  I'm going to try try this junk one more time and if I experience similar results, I'm going to try to return this trash.  BUYER BEWARE!!!",Don't Waste Your Money On This Crap,1520899200,3,,all_beauty
1.0,True,"04 30, 2018",A2UM2UI2KVHG64,B001OHV1H4,{'Size:': ' Shampoo'},Lorie B.,Worst shampoo Ive ever used.  Was mostly water.  I could not get a good lather.  Hair never felt clean after use.  I cannot understand why so many good reviews.  Will not buy again!,Worst shampoo Ive ever used,1525046400,,,all_beauty
1.0,True,"04 28, 2018",ADUKTDKBY4CNP,B00006L9LC,{'Size:': ' Small'},Andelika,"Made my hair brittle and dull looking, didn't do anything for the itch or dandruff.",Disappointment...,1524873600,,,all_beauty
1.0,True,"03 21, 2018",A3IJDWW3VVLF3G,B0012Y0ZG2,{'Size:': ' Small'},Amazon Customer,"Awful. Zero anti dandruff properties. Comes out of bottle like water, so very easy to waste. Very poor lathering, requires large quantity to lather up hair. Vague smell, not bad but also not pleasant.",Skip it,1521590400,2,,all_beauty
1.0,True,"03 19, 2018",A1BAZK7LSPBPEJ,B001OHV1H4,{'Size:': ' Shampoo'},Ryan Johnson,"I agree with several of the other reviewers. Feels as though Im just rubbing banana scented water through my hair and after I shower, my hair feels greesy (like when I don't use any shampoo) so I wonder if there is something fishy going on here. Read the other reviews and you'll noticed most of them have nothing to do with shampoo. DO NOT trust.",I agree with several of the other reviewers. Feels ...,1521417600,12,,all_beauty
1.0,True,"03 6, 2018",A3JQUR31CLU4VK,B000FI4S1E,,leeraz,Wow I was totally hyped to try this shower gel. According to the rate and review I thought this would be awesome. However I received the package all torn up and the bottle itself had no seal. Very disappointed,According to the rate and review I thought this would be awesome. However I received the package all torn up ...,1520294400,,,all_beauty
1.0,True,"02 21, 2018",A27PPA3O7PX0OH,B0012Y0ZG2,{'Size:': ' Small'},Kayla,Arrived opened  and leaking all over the box.  Tried shampoo but didn't help at all.  Still so itchy.,Two Stars,1519171200,,,all_beauty
1.0,True,"04 28, 2018",ADUKTDKBY4CNP,B00006L9LC,{'Size:': ' Small'},Andelika,"Made my hair brittle and dull looking, didn't do anything for the itch or dandruff.",Disappointment...,1524873600,,,all_beauty
1.0,True,"03 28, 2018",A28F08XFZRKIH5,B000URXP6E,{'Size:': ' 8.5oz'},Amazon Customer,No seal on bottle. Extremely runny. Like water. Seams tampered with.,Not sealed!,1522195200,,,all_beauty
1.0,True,"03 20, 2018",A1DFI14L1LBOPJ,B0012Y0ZG2,{'Size:': ' Small'},PrimeTime,"The shampoo is very watery, and I did not see too much of a difference in my dandruff.",Meh,1521504000,,,all_beauty
1.0,True,"05 12, 2018",A25DAQQXXA356R,B000FI4S1E,,Amazon Customer,"I really like that this product is paraben-free, but the execution falls flat on its face. The bottle is tiny for the price. Money-to-value ratio is terrible. To add to that, the actual product itself is very thin and feels watered-down. To be fair, that may be the lack of additives, but it leads to over-use of the gel to get adequate coverage and actually feel clean after using it. To top it off, it really doesn't smell very good, either.",I really like that this product is paraben-free,1526083200,,,all_beauty
1.0,True,"04 30, 2018",A2UM2UI2KVHG64,B001OHV1H4,{'Size:': ' Shampoo'},Lorie B.,Worst shampoo Ive ever used.  Was mostly water.  I could not get a good lather.  Hair never felt clean after use.  I cannot understand why so many good reviews.  Will not buy again!,Worst shampoo Ive ever used,1525046400,,,all_beauty
1.0,True,"05 7, 2018",A24W4W9E62FZP2,B000URXP6E,{'Size:': ' Small'},Reb,No change my scalp still itches like crazy. It doesnt lather at all so its very hard to move around the hair and scalp. It does smell good and my hair feels clean.,No change my scalp still itches like crazy. It doesnt lather at all so its ...,1525651200,,,all_beauty
1.0,True,"11 18, 2014",A3M3CQS3287AEO,B000GLRREU,{'Size:': ' Ultra'},Dirk,"I have been using this after meals since I have braces. It helps remove all the food that gets stuck around the brackets. Other than that, I don't think it is that great. The orthodontist said the priority should be flossing and brushing, not the Waterpik. He said the Waterpik does not have enough pressure to remove plaque. This is really just for getting the big chunks of food before I brush and floss with Oral-B Superfloss.
Before I got braces, I occasionally used the Waterpik but I can't say it did much for me.
It has been a year and I have noticed a puddle of water around the Waterpik after I turn it off. I think the handle is now leaking.
After my braces come off I will probably throw the Waterpik away.

UPDATE: I was right. The handle does in fact leak. I could buy a replacement handle for $10 but I don't want to. Overall, the Waterpik lasted about a year, which is not acceptable for a $50 item.",I don't think it is that great. The orthodontist said the priority should be flossing ...,1416268800,,,all_beauty
